temp,hum,occ,CO2,occupancy_level
32.39642772,35.33309268,5,572.9508277,3
32.39350023,35.3390905,5,571.2842175,3
32.39188356,35.34065336,5,568.2912916,3
32.39157771,35.34545968,5,571.2674767,3
32.39258267,35.34811952,4,573.4004464,2
32.39631063,35.36692679,4,576.5833265,2
32.40063938,35.40397118,4,577.3461613,2
32.40097058,35.42271131,4,580.7480986,2
32.39610744,35.41684608,4,580.8309859,2
32.38843611,35.40078856,4,577.7713276,2
32.36576687,35.35211317,4,575.0547624,2
32.34413973,35.29750485,4,573.0458937,2
32.32817924,35.22326266,4,571.0786629,2
32.32043276,35.19092278,4,573.0206579,2
32.32266114,35.22983827,4,571.2619931,2
32.33282607,35.34792575,4,570.9660402,2
32.35342511,35.51468977,4,573.1067099,2
32.37382403,35.66108985,4,576.3868872,2
32.38714322,35.77466731,4,578.5545613,2
32.3937008,35.8713223,4,581.7328152,2
32.39833715,35.92796334,4,586.6210923,2
32.39770184,35.88845429,4,586.2177238,2
32.39832579,35.81945115,4,588.7505095,2
32.39903756,35.77081215,4,589.9541049,2
32.40069792,35.7405464,4,589.5068551,2
32.3987199,35.70238948,4,590.1705258,2
32.39159256,35.61279573,4,589.3756483,2
32.3934561,35.50219272,4,589.0728835,2
32.40952016,35.42523859,4,585.6013958,2
32.43541532,35.3697767,4,579.8777774,2
32.46549156,35.31771902,5,573.2240109,3
32.49973223,35.28554297,5,569.0618295,3
32.52400644,35.27600797,5,566.9421301,3
32.54337597,35.25889188,5,565.5504528,3
32.56580378,35.21703923,5,565.3866471,3
32.58557961,35.14033624,5,567.0810577,3
32.60995628,35.05465255,5,565.2879537,3
32.64099317,34.98067738,5,561.203393,3
32.66694675,34.9148808,5,555.8047663,3
32.68767032,34.86602402,5,550.7644519,3
32.7153549,34.8411773,5,548.0168863,3
32.73778298,34.81946949,5,546.7255304,3
32.76253128,34.79518534,5,549.764909,3
32.79246773,34.77581638,5,553.2278805,3
32.82021726,34.7565893,5,556.9300136,3
32.84502008,34.73940482,5,558.0984259,3
32.85824403,34.71576596,5,560.1030781,3
32.85690918,34.67758482,5,559.077849,3
32.84983602,34.64729045,5,559.0903224,3
32.84731619,34.62201701,5,557.9497079,3
32.85657492,34.61039717,5,555.9381176,3
32.86754732,34.59296901,5,556.7590903,3
32.88566411,34.57223093,5,556.0723782,3
32.90328191,34.570779,5,555.6415628,3
32.92760715,34.55943118,5,553.5264851,3
32.94958385,34.55043137,5,550.473294,3
32.96355059,34.53647654,5,547.9424665,3
32.97074478,34.51217437,5,547.1949521,3
32.9787993,34.48545829,5,546.6167479,3
32.98699496,34.46157425,5,543.6039656,3
32.99117559,34.43657566,5,542.2562624,3
32.99569179,34.40080632,5,544.2108226,3
32.98966815,34.38859469,5,542.5935142,3
32.98215281,34.34538229,5,544.890549,3
32.97923712,34.31532176,5,543.486749,3
32.96985168,34.28874954,5,542.3655884,3
32.96279774,34.26675511,5,538.4390145,3
32.96450093,34.2430156,5,537.1984856,3
32.96947067,34.22011157,5,534.3203361,3
32.9691989,34.20503085,5,534.8964945,3
32.96386169,34.18353069,5,537.1504697,3
32.96081273,34.16029916,5,537.4989446,3
32.95275951,34.13808191,5,537.5213971,3
32.95130276,34.14830234,5,538.7468607,3
32.95338215,34.16965025,5,540.3461765,3
32.95261008,34.21590438,5,540.7319905,3
32.95293866,34.27893176,5,540.5695023,3
32.94599964,34.31569311,5,542.3630895,3
32.93971296,34.36037143,5,544.1529221,3
32.92023861,34.38720468,5,543.8371651,3
32.903988,34.39326883,5,543.782482,3
32.87953254,34.38553804,5,543.9038965,3
32.86360701,34.41937135,5,544.0648041,3
32.85948405,34.43598615,5,545.7900072,3
32.84904035,34.47761456,5,550.8823373,3
32.84993607,34.55998359,5,555.3275334,3
32.84667083,34.60879201,5,563.3777067,3
32.84787984,34.66512352,5,565.9899721,3
32.84999943,34.70559724,5,566.4248742,3
32.84999943,34.7110489,5,568.1361965,3
32.84999943,34.70903791,5,565.9549789,3
32.85999134,34.72673418,5,562.6308896,3
32.85773456,34.72063429,5,558.37369,3
32.84127726,34.71664716,5,555.5371375,3
32.81498886,34.74030572,5,554.9298555,3
32.78323872,34.75239616,5,555.4707355,3
32.75167688,34.75281965,5,557.1838357,3
32.72140185,34.733346,5,558.5168807,3
32.69807198,34.71573536,5,559.2234812,3
32.68406162,34.70308867,5,555.7170982,3
32.69538524,34.71524888,5,556.6865323,3
32.69708978,34.72383804,5,553.9218275,3
32.68619448,34.74389507,5,553.9493576,3
32.66715962,34.76507851,5,554.1780328,3
32.64178926,34.79376585,5,555.1678519,3
32.61445272,34.81793722,5,558.5946077,3
32.58649094,34.82257152,5,559.4128024,3
32.56248555,34.83441779,5,557.5753459,3
32.54726465,34.83526888,5,553.6892186,3
32.54675562,34.82994069,5,553.4451055,3
32.55049404,34.82317374,5,552.2174111,3
32.54879348,34.80758927,5,552.3875873,3
32.54846442,34.79468734,5,555.6005583,3
32.54840019,34.82952489,5,557.7723998,3
32.5439408,34.91245403,5,559.7082723,3
32.53939008,34.97918473,5,564.2939686,3
32.52754643,35.0162043,5,565.2850892,3
32.51456499,35.01362787,5,565.0405057,3
32.49905673,34.98190016,5,565.5773921,3
32.49175898,34.93397204,5,564.2853579,3
32.48747523,34.87389203,5,560.6046585,3
32.48893548,34.83367498,5,560.8350793,3
32.49604142,34.83668712,5,556.8407151,3
32.50336275,34.87293686,5,556.0832738,3
32.50157436,34.87331507,5,556.4911579,3
32.51136441,34.86084715,5,558.9062584,3
32.51294438,34.80545844,5,558.9876034,3
32.49869013,34.74329101,5,561.4375525,3
32.49738893,34.79906695,5,565.4813663,3
32.49544544,34.90096839,5,568.5636079,3
32.4903564,35.03371202,5,573.3066115,3
32.49435789,35.15904995,5,573.1030561,3
32.49465545,35.30820334,5,578.539092,3
32.50444899,35.45649254,5,580.8292701,3
32.51430108,35.57598795,5,581.4671684,3
32.52769848,35.63051208,5,583.0698654,3
32.53042455,35.64327898,5,580.0281212,3
32.53614057,35.69576409,5,578.9040651,3
32.54434323,35.70496227,5,578.5409945,3
32.54030154,35.65260841,5,576.513864,3
32.54263872,35.54295101,5,571.1371706,3
32.54693996,35.43715365,5,570.2130288,3
32.54422055,35.33868241,5,569.1549738,3
32.54135951,35.24494432,5,567.683561,3
32.54725635,35.14480724,5,565.1049058,3
32.56428137,35.08968787,5,564.9006448,3
32.58705152,35.0476495,5,566.6781114,3
32.61740288,35.01038024,5,563.5069433,3
32.64884657,34.98221017,5,562.4198521,3
32.67462453,34.95741592,5,558.4022742,3
32.68823609,34.93028308,5,555.8899351,3
32.70026484,34.89460548,5,555.5105087,3
32.71526586,34.85268035,5,552.5517314,3
32.73908169,34.79967685,5,550.6610045,3
32.76990072,34.74581938,5,549.7302196,3
32.80156523,34.70598447,5,549.1858523,3
32.82816036,34.66277086,5,546.1333116,3
32.84329155,34.6194233,5,544.622971,3
32.86191824,34.58624012,5,542.9740797,3
32.88162287,34.55137686,5,541.6183476,3
32.90372802,34.5434964,5,540.9503045,3
32.9358714,34.52984962,5,540.2486331,3
32.9664855,34.50260556,5,538.4628995,3
32.98738995,34.4728209,5,538.2716479,3
33.00568239,34.45063766,5,536.950738,3
33.01188911,34.43771997,5,536.5151988,3
33.00493304,34.431861,5,536.6702772,3
33.00912939,34.42084356,5,538.2563136,3
33.01176719,34.40796598,5,537.5036696,3
33.01620125,34.39654429,5,536.3897738,3
33.02384768,34.37853453,5,537.1222553,3
33.02560592,34.34086246,5,535.9411722,3
33.02326785,34.28930514,5,533.1501545,3
33.02021802,34.23659072,5,530.5996547,3
33.01951019,34.18839048,5,528.9554938,3
33.01783059,34.14890151,5,526.1790933,3
33.01504991,34.11347803,5,525.751135,3
33.01102833,34.07999109,5,523.2279093,3
33.01180039,34.05270561,5,522.2800336,3
33.01313394,34.03228482,5,521.9469366,3
33.01081817,34.02024113,5,522.7824977,3
33.00914732,34.0275141,5,523.0210671,3
33.00209031,34.05456906,5,523.2828349,3
33.00145719,34.09878138,5,526.7011214,3
33.00504971,34.16541344,5,528.5056755,3
33.00352041,34.21658034,5,532.3310517,3
33.00347498,34.23419406,5,534.1393054,3
33.00185831,34.24554201,5,534.233628,3
33.00312368,34.25970297,5,536.1839506,3
33.01337382,34.28824515,5,536.3939589,3
33.00832062,34.29522037,5,535.7407157,3
32.98873661,34.31173624,5,536.0362387,3
32.96071311,34.36978271,5,537.8832612,3
32.93344203,34.41973758,5,540.9770714,3
32.90252207,34.42365077,5,543.2955542,3
32.87444222,34.39189809,5,546.9566723,3
32.85357185,34.36124116,5,547.3819874,3
32.84428034,34.36033891,5,548.262605,3
32.8509371,34.36377646,5,544.0600547,3
32.85164801,34.34805728,5,542.7776209,3
32.84828357,34.35187213,5,540.6116532,3
32.84830805,34.39431706,5,541.8338649,3
32.84999943,34.42276462,5,542.956104,3
32.84999943,34.44097711,5,546.0690149,3
32.85450776,34.44746227,5,547.0822167,3
32.84900233,34.45896726,5,546.8762959,3
32.84725764,34.48661954,5,546.6645176,3
32.84746563,34.52659079,5,545.5610661,3
32.83696992,34.56721327,5,545.046536,3
32.82737126,34.60292304,5,544.2709395,3
32.81316944,34.62721887,5,546.1518812,3
32.79866483,34.63093892,5,547.2452406,3
32.78030424,34.62264732,5,550.7177093,3
32.76467712,34.57991904,5,548.6190795,3
32.74556894,34.52923069,5,543.4633013,3
32.73026909,34.48956713,5,543.5681471,3
32.72309412,34.47159106,5,542.6086581,3
32.70988067,34.46952128,5,537.8928802,3
32.70540467,34.4762672,5,533.9319644,3
32.69813051,34.48097206,5,532.1808018,3
32.6982345,34.49893425,5,532.0859524,3
32.69966853,34.5164391,5,531.2096033,3
32.69999886,34.50690952,5,533.6977952,3
32.69999886,34.49898424,5,536.5599761,3
32.69999886,34.50658112,5,540.4779128,3
32.69999886,34.50795022,5,541.4220681,3
32.69999886,34.50575191,5,543.490591,3
32.69999886,34.50341143,5,540.5245807,3
32.69999886,34.51292834,5,543.4250137,3
32.69999886,34.53142502,5,541.9596123,3
32.70263006,34.53781754,5,542.3489173,3
32.7080244,34.53259826,5,544.1341017,3
32.70629196,34.52533508,5,542.5698321,3
32.69035931,34.54554546,5,541.9805643,3
32.66459571,34.59485997,5,539.4799493,3
32.6333705,34.65910516,5,542.1041014,3
32.60105295,34.71149049,5,544.6958653,3
32.57201238,34.74773631,5,547.0421485,3
32.55061809,34.77229455,5,549.6852183,3
32.54123939,34.7646132,4,552.4214021,2
32.54423847,34.73759951,4,552.0762302,2
32.55169253,34.67822863,4,549.2409821,2
32.5498137,34.64459779,4,547.2068498,2
32.5483718,34.64085382,4,546.1699999,2
32.54736684,34.69677564,4,543.8336784,2
32.54679882,34.79415039,4,545.1978437,2
32.54666774,34.84795135,4,548.3247973,2
32.5469736,34.91319671,4,553.9582367,2
32.54771639,34.99357132,4,558.5587188,2
32.54889612,35.07452122,4,564.7057179,2
32.55051279,35.13896707,4,566.4405855,2
32.55000114,35.15172766,4,570.531785,2
32.55000114,35.13175672,4,572.1731137,2
32.55000114,35.12868686,4,569.4592218,2
32.55000114,35.12686587,4,566.3863184,2
32.54701604,35.07502574,4,563.5169577,2
32.54112578,35.00009129,4,558.4055152,2
32.54546537,34.94266263,4,553.1338858,2
32.55896477,34.90027139,4,552.8113599,2
32.58057752,34.87393803,4,548.5050433,2
32.60896269,34.84777485,4,545.820719,2
32.63975099,34.8233181,4,546.9992446,2
32.6685731,34.79332662,4,544.1048067,2
32.68997784,34.75892468,4,541.2966613,2
32.70222675,34.73104097,4,540.140027,2
32.70487019,34.68897353,4,536.5040619,2
32.70126945,34.63611653,4,538.0130107,2
32.70591192,34.59080394,4,537.5639015,2
32.71736193,34.55404338,4,537.6747393,2
32.73779535,34.53108683,4,536.3594501,2
32.76412746,34.4957072,4,534.1143319,2
32.79198885,34.447049,4,532.0215447,2
32.81701013,34.39770569,5,532.5643647,3
32.83757684,34.35966571,5,532.6583212,3
32.8489569,34.33572956,5,532.2292494,3
32.84772342,34.31088936,5,531.9744217,3
32.85089909,34.29627366,5,530.9785134,3
32.86092377,34.28421047,5,528.6797581,3
32.87883563,34.27318611,5,525.7739356,3
32.90788199,34.25549844,5,522.6049835,3
32.93403932,34.22608626,5,522.3667803,3
32.95954124,34.18151529,5,524.3328485,3
32.98122736,34.15285621,5,525.879262,3
32.9935521,34.13872769,5,526.873909,3
32.99320779,34.11044294,5,525.9835433,3
32.98722173,34.08788052,5,525.4847294,3
32.98447994,34.09229877,5,523.8408054,3
32.98292444,34.12909636,5,524.3087178,3
32.98231272,34.16827888,5,522.6404668,3
32.97946739,34.18231751,5,520.6860271,3
32.98235118,34.17416207,4,521.3145325,2
32.98873049,34.19829483,4,522.2829129,2
32.9908422,34.21157982,4,522.668933,2
32.99474363,34.19350653,4,525.7541808,2
33.00154065,34.17044622,4,530.9694722,2
33.00351867,34.14102009,4,533.0350426,2
32.99723156,34.10922886,4,535.3679059,2
32.99548905,34.05892512,4,533.4697276,2
32.98314684,33.99999004,4,532.3155978,2
32.96626529,33.95185985,4,529.3018004,2
32.94322071,33.97130005,4,531.8488523,2
32.9197287,33.96458516,4,530.5964378,2
32.89689212,34.02843758,4,527.6938467,2
32.87908032,34.1463705,4,532.5383777,2
32.86360526,34.2737469,4,535.2802276,2
32.85283779,34.3888753,5,538.4412534,3
32.85226845,34.48359746,5,541.0164639,3
32.85072956,34.54493569,5,545.4601779,3
32.847366,34.58085122,5,547.9376223,3
32.85259878,34.60057644,5,554.2603588,3
32.84849985,34.56213128,5,555.2416546,3
32.84253783,34.55993539,5,554.520828,3
32.83568139,34.57338218,5,558.0762251,3
32.81618519,34.57560029,5,562.6651596,3
32.80175705,34.56728226,5,562.5671414,3
32.77963965,34.54205078,5,564.8865678,3
32.76746436,34.50360875,5,564.9421976,3
32.75550753,34.45933229,5,564.1116116,3
32.7441314,34.40535497,5,562.7045318,3
32.73031584,34.3751454,5,559.1664673,3
32.72157357,34.3668513,5,553.6660809,3
32.71383102,34.36593833,5,552.9456622,3
32.70495156,34.3735926,5,551.7624113,3
32.7007587,34.38521645,5,550.8159632,3
32.69639237,34.39798236,5,552.9833607,3
32.7012795,34.4090904,5,554.3969817,3
32.7022071,34.41116831,5,554.8820037,3
32.70194451,34.40785841,5,556.1564667,3
32.70061974,34.41771672,5,556.3615969,3
32.68925037,34.43944176,5,554.6648287,3
32.6690795,34.45953036,5,554.2329347,3
32.64213618,34.47830816,5,550.7909067,3
32.61278976,34.49525872,5,550.9224749,3
32.58540953,34.50014215,5,552.1496358,3
32.56436478,34.49115799,5,551.9485778,3
32.55099647,34.50193618,5,549.445475,3
32.54256896,34.50282956,5,547.9317482,3
32.5468452,34.50564247,5,549.6504944,3
32.54809787,34.51685968,5,547.7897042,3
32.55088856,34.53670247,5,543.3673667,3
32.54951483,34.55575668,5,542.0540088,3
32.54887778,34.57629507,5,541.9870895,3
32.54941695,34.58849155,5,545.994893,3
32.54881049,34.59749069,5,546.200629,3
32.53870148,34.61976028,5,549.5946856,3
32.51857085,34.62223424,5,549.8819639,3
32.49233574,34.6088502,5,550.5451826,3
32.47286357,34.59133103,5,547.8098913,3
32.452736,34.57737832,5,545.6238068,3
32.43281334,34.56721228,5,544.8797944,3
32.41755501,34.56083291,5,542.4340691,3
32.40920643,34.56049116,5,539.5451514,3
32.40901068,34.5668503,5,542.241296,3
32.40762252,34.59036789,5,546.8287829,3
32.40109947,34.62200595,5,546.6147913,3
32.39614284,34.63565376,5,543.0372509,3
32.39788098,34.65565813,5,543.5990093,3
32.40000057,34.69143974,5,543.4253496,3
32.40069792,34.73168607,5,542.3065141,3
32.39903756,34.75565039,5,539.9317731,3
32.39781413,34.75866094,5,537.5667066,3
32.39702765,34.76154244,5,540.1060439,3
32.39807717,34.7599552,5,540.6858488,3
32.39799109,34.74325652,5,541.1390598,3
32.39766513,34.71760803,5,541.0552449,3
32.38762734,34.70711465,5,541.8314795,3
32.38222898,34.71101786,5,544.2406983,3
32.37957894,34.73054689,5,543.7163067,3
32.36290492,34.7538939,5,541.2479174,3
32.34104882,34.7716263,5,540.5630078,3
32.31791205,34.77575233,5,540.9999024,3
32.29714436,34.75625734,5,543.819114,3
32.28503286,34.71021892,5,543.417942,3
32.27917221,34.63090177,5,543.9344064,3
32.2740644,34.65323775,5,548.0253177,3
32.27684201,34.73744421,5,551.8750124,3
32.28424419,34.84408466,5,554.6637423,3
32.27956895,34.97344701,5,556.4595257,3
32.26720053,35.08521065,5,559.0235379,3
32.24785332,35.14128089,5,560.052083,3
32.25084941,35.15621776,5,563.6780623,3
32.26627203,35.13209385,5,563.153426,3
32.28549209,35.08562221,5,558.8377567,3
32.30963775,35.12392136,5,561.6207789,3
32.33726799,35.16405679,5,561.0351766,3
32.3628573,35.19215112,5,558.9720245,3
32.38254794,35.1966321,5,557.4723362,3
32.39197052,35.1756825,5,554.5451275,3
32.38973775,35.11983638,5,553.6759364,3
32.39846124,35.07328946,5,555.3123479,3
32.39884923,35.02931406,5,553.7246454,3
32.40623262,35.00668946,5,554.8524571,3
32.42445035,34.9969388,5,558.0436605,3
32.45200587,34.9734109,5,558.6770839,3
32.48093517,34.94529575,5,558.7036155,3
32.50293648,34.90658193,5,558.1652884,3
32.52938433,34.85643693,5,557.4587649,3
32.56020131,34.80562483,5,553.953399,3
32.58967712,34.77053669,5,551.3352263,3
32.61796523,34.74351654,5,549.38945,3
32.64312572,34.72048646,5,547.8911846,3
32.67402981,34.69795479,5,546.32685,3
32.71148814,34.67810136,5,544.7435219,3
32.74676201,34.66271539,5,545.8483409,3
32.77345292,34.63585213,5,544.29113,3
32.7990537,34.60493536,5,544.9249036,3
32.82778898,34.57838607,5,547.5714244,3
32.84887781,34.54726105,5,547.1099043,3
32.85795084,34.52352922,5,548.700844,3
32.85217626,34.48466305,5,548.8676483,3
32.84394827,34.44265744,5,549.7698959,3
32.84901152,34.39693295,5,552.4294307,3
32.86806465,34.36315629,5,550.6777965,3
32.88314429,34.32690656,5,545.7017595,3
32.90126019,34.29300033,5,542.163935,3
32.92151884,34.26682727,5,543.2422668,3
32.94400414,34.24246534,5,538.1553123,3
32.96237348,34.22749473,5,537.684372,3
32.97114065,34.20806857,5,539.6800225,3
32.97722153,34.19215237,5,543.0158424,3
32.98795361,34.16082865,5,546.9917096,3
32.99456274,34.12398908,5,545.5407109,3
32.99388942,34.08826609,5,541.618408,3
32.99821686,34.05217218,5,539.0111565,3
32.99767199,34.01829402,5,538.5548018,3
33.00170537,34.00479091,5,532.2161454,3
33.00402683,34.00520908,5,529.0121442,3
32.9988408,34.00353185,5,525.8858144,3
32.99489525,34.00264081,5,526.6266532,3
32.99095362,34.00283422,5,525.3869119,3
32.97518189,34.00320386,5,524.843129,3
32.95205867,33.9986044,5,523.8923572,3
32.92817342,34.00324552,5,525.7640099,3
32.90214893,34.00451286,5,528.4291576,3
32.88315738,34.01643448,5,532.3902868,3
32.86830323,34.0245236,5,534.7059484,3
32.85249741,34.02520993,5,539.502217,3
32.85349319,34.03879469,5,543.1469646,3
32.85249435,34.03944309,5,546.2875989,3
32.85481143,34.0483657,5,548.4088711,3
32.85319563,34.05768568,5,546.6710971,3
32.85357185,34.07315561,5,547.571507,3
32.84580045,34.08447729,5,545.7975845,3
32.84200259,34.08624719,5,542.4746829,3
32.82992516,34.06272867,5,539.9528737,3
32.81084624,34.07454344,5,535.508996,3
32.78586864,34.10436151,5,532.1314196,3
32.75936176,34.12774215,5,529.3028581,3
32.73569499,34.15448911,5,528.9682781,3
32.71644305,34.1702976,5,531.3413386,3
32.70925578,34.19974732,5,536.3308261,3
32.69828123,34.23749533,5,537.1828479,3
32.69252592,34.25285493,5,536.7265713,3
32.68805798,34.24104456,5,537.0533662,3
32.68871208,34.25594484,5,535.0965716,3
32.67997784,34.26834003,5,536.4439796,3
32.67157218,34.26743609,5,535.5096831,3
32.66162546,34.25501712,5,537.5024449,3
32.64490632,34.24911951,5,539.4672174,3
32.62578407,34.24307835,5,542.5397283,3
32.60277882,34.26545692,5,542.3285222,3
32.58077196,34.31718096,5,538.0427879,3
32.5601825,34.36564068,5,536.8105973,3
32.55447399,34.41782512,5,535.5858385,3
32.54799041,34.46604797,5,535.1170506,3
32.54791701,34.49587383,5,533.6538148,3
32.5480371,34.52066109,5,535.1706604,3
32.54696442,34.54855138,5,533.8952232,3
32.54558151,34.54398421,5,536.4411109,3
32.53087197,34.5195693,5,535.5210437,3
32.50631777,34.5023563,5,536.0241216,3
32.4797672,34.47967089,5,537.485197,3
32.45256122,34.45519667,5,539.6402502,3
32.42906922,34.45201404,5,539.0019436,3
32.40990465,34.44769131,5,536.3505428,3
32.40114623,34.463456,5,533.7061137,3
32.39793516,34.48387494,5,532.7546607,3
32.40293811,34.51511225,4,530.8717671,2
32.39829258,34.53107419,4,528.8232401,2
32.38489386,34.52217457,4,528.2036889,2
32.36429919,34.50904359,4,529.2050317,2
32.33652519,34.53261019,4,531.2849315,2
32.30722191,34.58390175,4,533.3575619,2
32.27863914,34.63008023,4,536.8230003,2
32.25986783,34.66856997,5,539.8101104,3
32.24570228,34.68146492,5,544.939856,3
32.23739607,34.72045415,5,548.0220208,3
32.25269111,34.76258897,5,549.9372011,3
32.27587595,34.77550129,5,551.9643835,3
32.29603673,34.75744539,5,552.0619153,3
32.31884492,34.75590499,5,551.8241339,3
32.32833696,34.7442552,5,551.8186088,3
32.32644633,34.72219261,5,551.9358531,3
32.31340241,34.70428405,5,556.0644085,3
32.30123585,34.6755195,5,556.8544074,3
32.28455616,34.63141433,5,556.6597243,3
32.27716142,34.61692212,5,556.7359063,3
32.27435277,34.60539912,5,556.7749076,3
32.27673671,34.62540293,5,557.479737,3
32.2678118,34.7057679,5,558.1764938,3
32.26482663,34.80198169,5,560.482773,3
32.26149498,34.89334401,5,563.8835936,3
32.26633889,34.96777905,5,568.6676452,3
32.27870774,35.03177336,5,570.7261673,3
32.29071263,35.0563452,5,570.0072778,3
32.3113335,35.04247872,5,572.6583836,3
32.32973691,35.02850849,5,574.2959376,3
32.34027632,35.04954042,5,574.5970299,3
32.34630432,35.11029558,5,576.0815092,3
32.35200549,35.15518373,5,576.9327093,3
32.3595641,35.1403241,5,576.6358018,3
32.37001523,35.077645,5,577.86483,3
32.37526811,35.01714288,5,573.3808679,3
32.38362411,34.9452246,5,571.006299,3
32.40826658,34.88357609,5,568.5784017,3
32.44363151,34.82454817,5,566.1476676,3
32.46635331,34.78006294,5,561.5577426,3
32.5020245,34.75336402,5,563.0101331,3
32.53733946,34.72032084,5,562.562273,3
32.56889492,34.68173596,5,561.8982528,3
32.58670476,34.63346497,5,560.73394,3
32.59733339,34.59130478,5,557.5144526,3
32.61920739,34.55291756,5,558.3629643,3
32.64357282,34.52326193,5,558.9116898,3
32.66466125,34.49865216,5,561.0057983,3
32.67513135,34.45699889,5,558.3853932,3
32.68133177,34.41627139,5,560.0601059,3
32.69881865,34.38548336,5,559.5723837,3
32.71699043,34.35743178,5,558.9242881,3
32.73777786,34.35017121,5,557.4343237,3
32.76728609,34.33642444,5,555.6166343,3
32.79877407,34.30178254,5,555.0353037,3
32.82698501,34.26686796,5,556.7914778,3
32.84421218,34.22094671,5,555.4891175,3
32.84601674,34.16368256,5,553.580469,3
32.85430241,34.1096896,5,551.2545135,3
32.87209061,34.06081467,5,547.1347619,3
32.89843538,34.0079472,5,547.3172486,3
32.93018552,33.98986327,5,547.5027928,3
32.96128026,33.97680163,5,545.3587577,3
32.98735019,33.9573058,5,542.1274282,3
33.00402596,33.95247126,5,541.9441107,3
33.00693815,33.93561186,5,538.560885,3
32.99948922,33.91552928,5,536.2846012,3
33.00128067,33.89655071,5,533.00687,3
33,33.8736606,5,533.8071376,3
33,33.82922978,5,533.8883561,3
33,33.79730544,5,535.8310634,3
33,33.76696558,5,536.5894512,3
33,33.73355236,5,535.5066924,3
33,33.71116272,5,537.0077815,3
33,33.70421685,5,535.2584555,3
33,33.70658904,5,536.8031815,3
33,33.72607618,5,535.5423165,3
33,33.75797911,5,538.5840051,3
33,33.78670002,5,540.4001179,3
33,33.79832296,5,542.9912695,3
33,33.79954637,5,541.7160196,3
33,33.78445771,5,542.1607649,3
33,33.75632725,5,541.2781421,3
33,33.72980876,5,541.5672547,3
33.00190331,33.70598722,5,544.1397806,3
33.00309309,33.68566451,5,544.0625692,3
33.00009482,33.69216293,5,543.9039063,3
32.99641842,33.73746546,5,543.2162547,3
32.98909883,33.80575372,5,540.8606817,3
32.9723501,33.89801501,5,540.1151824,3
32.95192715,33.96086741,5,543.7246622,3
32.92897869,34.00779703,5,543.2176935,3
32.90684121,34.02768107,5,546.8493924,3
32.88754382,34.04779742,5,550.9074316,3
32.87311566,34.08104507,5,554.8167388,3
32.86005645,34.11689108,5,556.6604445,3
32.85533621,34.16007405,5,557.5755903,3
32.85107561,34.21835916,5,558.0720915,3
32.85017465,34.27160063,5,560.2765059,3
32.85194381,34.27510386,5,562.4898785,3
32.85408743,34.23770551,5,561.3965621,3
32.85496305,34.18711922,5,561.9694705,3
32.84379272,34.13930261,5,562.4838383,3
32.82148046,34.12424542,5,558.0238002,3
32.79239564,34.09799784,5,558.0962036,3
32.76090767,34.05312462,5,556.3093291,3
32.73138591,34.05151923,5,552.1024861,3
32.70819977,34.06336907,5,548.4260201,3
32.6991188,34.07424917,5,546.2894463,3
32.69444538,34.07867474,5,548.1646116,3
32.69665974,34.09184053,5,548.446475,3
32.70062454,34.12232984,5,552.3160912,3
32.69129652,34.15473607,5,553.6214717,3
32.67819866,34.14982262,5,554.4933711,3
32.66099891,34.12640051,5,554.9750469,3
32.63746365,34.12440861,5,552.6531089,3
32.61107481,34.11145494,5,552.6277544,3
32.58968052,34.09068571,5,551.1256607,3
32.57159336,34.06904244,5,548.3326915,3
32.5601388,34.07173179,5,548.1769244,3
32.55280755,34.07701818,5,549.8864024,3
32.54972718,34.07645521,5,552.2734465,3
32.55055037,34.07655959,5,551.2707827,3
32.55186639,34.09067202,5,551.9279426,3
32.55051191,34.12432884,5,552.8367706,3
32.5487205,34.14971412,5,552.7994457,3
32.55000114,34.1606151,5,553.4270994,3
32.55000114,34.16687786,5,553.5112036,3
32.55000114,34.17027429,5,552.7424768,3
32.55000114,34.14911838,5,551.1128797,3
32.55000114,34.10650108,5,550.2945508,3
32.55000114,34.07299006,5,546.0184597,3
32.55000114,34.0747439,5,544.9312605,3
32.55402404,34.11037568,5,544.8974753,3
32.55141594,34.15411918,5,545.6608472,3
32.55021306,34.2013982,5,545.7557412,3
32.54920809,34.24734368,5,549.784424,3
32.54242899,34.28349856,5,553.637174,3
32.53042805,34.30022698,5,555.2424089,3
32.51704068,34.29821,5,555.3195045,3
32.50265535,34.26697352,5,556.2346708,3
32.48837271,34.23331685,5,555.171106,3
32.47868796,34.20863692,5,553.0864413,3
32.46600756,34.20028556,5,552.3220401,3
32.44938336,34.19216554,5,550.8968552,3
32.43974406,34.18698936,5,550.7083578,3
32.42363633,34.18282526,5,552.5571705,3
32.40834305,34.19909691,5,552.0988392,3
32.40535089,34.23188001,5,553.0083062,3
32.39753973,34.24453951,5,554.2350799,3
32.39649501,34.24490657,5,553.6894096,3
32.40442851,34.24831621,5,550.081427,3
32.40341655,34.27531616,5,549.1134524,3
32.3963163,34.30452789,5,550.4100332,3
32.38295822,34.33301664,5,547.7493716,3
32.36934933,34.3629256,5,547.5013525,3
32.35732217,34.40615342,5,547.9134962,3
32.34775539,34.44966595,5,549.0524849,3
32.34175011,34.46876434,5,550.5451134,3
32.32894781,34.47197121,5,549.3939952,3
32.33721861,34.46023839,5,548.4099393,3
32.3400762,34.43799068,5,548.2744254,3
32.3459753,34.41623181,5,545.8026942,3
32.34428174,34.40040031,5,545.2693001,3
